Lançamento,forecast_hour,Horizonte,u(1)1000,v(1)1000,u(2)1000,v(2)1000,u(3)1000,v(3)1000,u(4)1000,v(4)1000,Observação (m/s)
2022-05-10 15:00:00,2022-05-11 00:00:00,9,-1.4590649604797363,2.458768367767334,-4.929064750671387,4.028768539428711,-3.779064893722534,4.09876823425293,-0.4490649402141571,1.868768334388733,2.6
2022-05-10 15:00:00,2022-05-11 06:00:00,15,-0.220458984375,2.701479434967041,-1.970458984375,5.691479682922363,-0.3604589700698852,4.92147970199585,-0.1504589915275573,3.071479558944702,2.4
2022-05-10 15:00:00,2022-05-10 21:00:00,6,-2.0614941120147705,1.0498046875,-3.931494235992432,2.349804639816284,-3.4514942169189453,3.539804697036743,-1.0214941501617432,1.5398046970367432,3.3
2022-05-10 15:00:00,2022-05-11 15:00:00,24,-2.316992282867432,1.8763281106948853,-3.2469921112060547,3.726328134536743,-3.156992197036743,3.366328239440918,-2.6869921684265137,1.1863281726837158,4.2
2022-05-10 15:00:00,2022-05-11 09:00:00,18,-1.4491991996765137,3.653522968292236,-2.169199228286743,5.433523178100586,-1.92919921875,5.123522758483887,-1.4191992282867432,3.8335230350494394,2.0
2022-05-10 15:00:00,2022-05-11 12:00:00,21,-2.0953369140625,2.1276001930236816,-2.8453369140625,4.287600040435791,-2.5753369331359863,4.117599964141846,-2.485337018966675,1.4876000881195068,3.2
2022-05-10 15:00:00,2022-05-11 03:00:00,12,0.1502685546875,2.290992498397827,-3.6197314262390137,4.480992317199707,-2.4297313690185547,4.540992259979248,0.4902685582637787,2.120992422103882,2.9
2022-05-10 15:00:00,2022-05-10 18:00:00,3,-2.1348438262939453,1.1331616640090942,-3.9348437786102295,2.423161506652832,-3.0548436641693115,2.9731616973876958,-1.654843807220459,1.143161654472351,4.3
2022-05-10 21:00:00,2022-05-11 12:00:00,15,-2.646660089492798,3.134773015975952,-3.82666015625,5.114772796630859,-3.126660108566284,4.854773044586182,-2.436660051345825,2.4847729206085205,3.2
2022-05-10 21:00:00,2022-05-11 03:00:00,6,0.321215808391571,2.243231296539306,-3.178784132003784,5.073231220245361,-1.978784203529358,5.093231201171875,0.6412158012390137,2.353231191635132,2.9
2022-05-10 21:00:00,2022-05-11 15:00:00,18,-2.4192163944244385,1.9359887838363647,-4.639216423034668,2.6059887409210205,-3.75921630859375,2.415988683700561,-2.2392163276672363,1.2959887981414795,4.2
2022-05-10 21:00:00,2022-05-11 00:00:00,3,-1.4164550304412842,2.512778282165528,-5.14645528793335,4.412778377532959,-3.696455001831055,4.512778282165527,-0.0264550782740116,2.092778205871582,2.6
2022-05-10 21:00:00,2022-05-11 21:00:00,24,-3.5691308975219727,-0.9314135909080504,-6.819130897521973,-1.2414135932922363,-6.519130706787109,-2.811413526535034,-2.579130887985229,-1.4714136123657229,2.4
2022-05-10 21:00:00,2022-05-11 18:00:00,21,-3.379648447036743,0.9946850538253784,-6.469648361206055,1.3846850395202637,-4.449648380279541,0.1046850606799125,-2.829648494720459,0.314685046672821,3.0
2022-05-10 21:00:00,2022-05-11 06:00:00,9,0.1300122141838073,2.647669792175293,-1.389987826347351,5.127669811248779,0.0400122068822383,4.907669544219971,0.20001220703125,2.577669620513916,2.4
2022-05-10 21:00:00,2022-05-11 09:00:00,12,-1.6952099800109863,3.786662578582764,-2.255209922790528,5.866662502288818,-2.0652098655700684,5.306662559509277,-1.5052099227905271,3.796662569046021,2.0
2022-05-11 03:00:00,2022-05-12 00:00:00,21,-2.394948720932007,1.7193384170532229,-4.054948806762695,4.349338531494141,-4.114948749542236,1.0893384218215942,-2.8049488067626958,-0.2706616222858429,1.5
2022-05-11 03:00:00,2022-05-11 18:00:00,15,-3.564526319503784,0.0530004873871803,-6.224526405334473,-0.3569995164871216,-4.54452657699585,-0.036999512463808,-2.714526414871216,0.3430005013942718,3.0
2022-05-11 03:00:00,2022-05-11 06:00:00,3,-0.073359377682209,2.608070135116577,-1.593359351158142,5.128069877624512,-0.0433593764901161,4.84807014465332,-0.0333593748509883,2.688070058822632,2.4
2022-05-11 03:00:00,2022-05-11 21:00:00,18,-3.5896434783935547,-1.7065356969833374,-6.159643650054932,-3.60653567314148,-4.519643783569336,-1.9665356874465945,-2.6096434593200684,-0.38653564453125,2.4
2022-05-11 03:00:00,2022-05-11 09:00:00,6,-1.5711669921875,3.773545026779175,-1.8411669731140137,6.113544940948486,-1.7711670398712158,5.483544826507568,-1.3011670112609863,3.973544836044312,2.0
2022-05-11 03:00:00,2022-05-12 03:00:00,24,-1.6350878477096558,2.3936572074890137,-3.165087938308716,4.803657054901123,-3.1750879287719727,3.323657274246216,-1.4550879001617432,1.2636572122573853,0.8
2022-05-11 03:00:00,2022-05-11 15:00:00,12,-2.420805692672729,2.047365665435791,-4.770805835723877,2.917365789413452,-3.840805768966675,2.8373656272888184,-2.1608057022094727,1.3773657083511353,4.2
2022-05-11 03:00:00,2022-05-11 12:00:00,9,-2.3323779106140137,3.4514477252960205,-2.9823780059814453,5.741447925567627,-2.8123779296875,5.271447658538818,-2.432377815246582,2.5214476585388184,3.2
2022-05-11 09:00:00,2022-05-11 18:00:00,9,-2.459404230117798,0.7770361304283142,-4.91940450668335,1.7670360803604126,-4.189404487609863,2.077036142349243,-1.789404273033142,0.8570361137390137,3.0
2022-05-11 09:00:00,2022-05-12 00:00:00,15,-2.9980297088623047,-1.507358431816101,-3.1480298042297363,-2.347358465194702,-4.188029766082764,-1.9373583793640137,-2.0780298709869385,-1.0373584032058716,1.5
2022-05-11 09:00:00,2022-05-12 06:00:00,21,-1.123684048652649,1.8389354944229128,-4.693684101104736,3.028935432434082,-3.93368411064148,1.7889355421066284,-0.5936840772628784,1.6089355945587158,1.5
2022-05-11 09:00:00,2022-05-12 03:00:00,18,0.5928515791893005,0.968039572238922,-0.877148449420929,-0.1119604483246803,-1.3171484470367432,-0.5619604587554932,0.2628515660762787,0.1280395537614822,0.8
2022-05-11 09:00:00,2022-05-11 12:00:00,3,-2.7247631549835205,3.9090943336486816,-3.004763126373291,6.579094409942627,-3.034763097763061,5.869094371795654,-2.7247631549835205,3.25909423828125,3.2
2022-05-11 09:00:00,2022-05-11 15:00:00,6,-2.966176748275757,2.5935425758361816,-4.186176776885986,4.283542633056641,-3.5561766624450684,3.4835424423217773,-2.576176643371582,2.263542413711548,4.2
2022-05-11 09:00:00,2022-05-11 21:00:00,12,-2.713042020797729,-0.1255761682987213,-6.193041801452637,0.5044238567352295,-5.303041934967041,0.5044238567352295,-1.7930419445037842,0.8244238495826721,2.4
2022-05-11 09:00:00,2022-05-12 09:00:00,24,-2.3137645721435547,2.8984057903289795,-3.873764753341675,6.048405647277832,-3.373764753341675,4.088405609130859,-1.6037646532058716,2.6484057903289795,2.0
2022-05-11 15:00:00,2022-05-12 00:00:00,9,-3.2658960819244385,-0.5986499190330505,-4.295896053314209,0.1213500946760177,-4.965896129608154,-0.5586498975753784,-1.755895972251892,-0.0286499019712209,1.5
2022-05-11 15:00:00,2022-05-12 15:00:00,24,-3.514890193939209,2.354069709777832,-5.274889945983887,5.024069786071777,-4.314889907836914,4.564069747924805,-3.774890184402466,2.3840699195861816,4.9
2022-05-11 15:00:00,2022-05-12 12:00:00,21,-1.939702153205872,3.218086004257202,-3.449702262878418,4.908085823059082,-3.1597020626068115,4.808085918426514,-1.989702105522156,2.688086032867432,3.1
2022-05-11 15:00:00,2022-05-11 21:00:00,6,-2.4383983612060547,0.0441455096006393,-6.018398284912109,0.574145495891571,-5.058398246765137,0.3041455149650574,-1.1883984804153442,1.0841455459594729,2.4
2022-05-11 15:00:00,2022-05-12 06:00:00,15,-1.3046923875808716,2.158620595932007,-3.854692459106445,3.14862060546875,-3.0146923065185547,2.4286205768585205,-0.8046923875808716,1.8786206245422363,1.5
2022-05-11 15:00:00,2022-05-12 03:00:00,12,-0.8830786347389221,0.9461718797683716,-2.653078556060791,0.7961719036102295,-2.7530786991119385,2.366171836853028,-0.893078625202179,1.176171898841858,0.8
2022-05-11 15:00:00,2022-05-11 18:00:00,3,-2.1741943359375,1.1807080507278442,-4.774194240570068,2.0807080268859863,-3.854194402694702,2.4307079315185547,-1.4941943883895874,1.000707983970642,3.0
2022-05-11 15:00:00,2022-05-12 09:00:00,18,-1.829472661018372,2.4076268672943115,-3.779472589492798,5.637627124786377,-2.839472770690918,4.857626914978027,-1.0994726419448853,2.6676268577575684,2.0
2022-05-11 21:00:00,2022-05-12 03:00:00,6,0.9707592725753784,0.5533373951911926,1.400759220123291,0.1433373987674713,-0.5092407464981079,0.5633373856544495,0.7607592940330505,-0.0866625979542732,0.8
2022-05-11 21:00:00,2022-05-12 09:00:00,12,-2.4392333030700684,3.2531323432922363,-4.049233436584473,5.253132343292236,-3.149233341217041,4.253132343292236,-2.229233503341675,3.013132333755493,2.0
2022-05-11 21:00:00,2022-05-12 15:00:00,18,-3.830859422683716,3.022189855575561,-4.980859279632568,5.4021897315979,-4.200859546661377,4.852190017700195,-3.6708593368530273,2.542189836502075,4.9
2022-05-11 21:00:00,2022-05-12 12:00:00,15,-4.062265396118164,3.413969755172729,-4.522265434265137,5.073969841003418,-4.062265396118164,4.41396951675415,-3.432265520095825,2.873969793319702,3.1
2022-05-11 21:00:00,2022-05-12 21:00:00,24,-2.164792537689209,2.6695923805236816,-5.624792575836182,5.509592056274414,-4.844792366027832,4.789592266082764,-1.2747924327850342,1.859592318534851,3.6
2022-05-11 21:00:00,2022-05-12 00:00:00,3,-2.381943464279175,-1.185239315032959,-2.181943416595459,-0.955239236354828,-3.1519434452056885,-0.945239245891571,-1.5019433498382568,-0.5552392601966858,1.5
2022-05-11 21:00:00,2022-05-12 18:00:00,21,-2.82696533203125,2.548837900161743,-6.056965351104736,4.738837718963623,-4.82696533203125,4.558837890625,-1.8369653224945068,1.8288378715515137,5.3
2022-05-11 21:00:00,2022-05-12 06:00:00,9,-0.3506201207637787,2.1585962772369385,-2.7606201171875,4.328596115112305,-1.2706201076507568,4.118596076965332,-0.3906201124191284,1.8685961961746216,1.5
2022-05-12 03:00:00,2022-05-12 18:00:00,15,-2.5414600372314453,2.7209668159484863,-5.211460113525391,5.370966911315918,-4.211460113525391,4.950966835021973,-1.8414599895477293,1.9809668064117432,5.3
2022-05-12 03:00:00,2022-05-12 21:00:00,18,-1.9291821718215945,2.5528223514556885,-5.479182243347168,5.292822360992432,-4.249182224273682,4.742822170257568,-0.7091821432113647,2.092822313308716,3.6
2022-05-12 03:00:00,2022-05-13 03:00:00,24,-0.404833972454071,2.278891563415528,-5.034833908081055,4.628891468048096,-3.0548338890075684,4.848891735076904,0.1451660096645355,2.2388916015625,2.9
2022-05-12 03:00:00,2022-05-12 06:00:00,3,0.0245898440480232,2.151413679122925,-2.1454100608825684,4.221413612365723,-0.1654101610183715,3.991413593292236,0.0045898435637354,1.9814136028289795,1.5
2022-05-12 03:00:00,2022-05-12 09:00:00,6,-2.478100538253784,3.255488395690918,-3.848100662231445,5.055488109588623,-3.2581005096435547,4.465488433837891,-2.2681005001068115,3.365488290786743,2.0
2022-05-12 03:00:00,2022-05-12 12:00:00,9,-3.780998468399048,3.5246922969818115,-4.71099853515625,5.474692344665527,-4.330998420715332,4.634692192077637,-3.580998420715332,2.554692268371582,3.1
2022-05-12 03:00:00,2022-05-12 15:00:00,12,-3.4934277534484863,3.1205053329467773,-4.193427562713623,6.310505390167236,-3.823427677154541,5.220505237579346,-3.863427639007568,2.520505428314209,4.9
2022-05-12 03:00:00,2022-05-13 00:00:00,21,-1.0932519435882568,2.4478540420532227,-5.133252143859863,5.257853984832764,-4.11325216293335,4.597854137420654,-0.083251953125,2.0178539752960205,3.4
2022-05-12 09:00:00,2022-05-13 06:00:00,21,-1.2747509479522705,2.630725145339966,-5.4947509765625,5.300724983215332,-3.554750919342041,5.230725288391113,-0.7347509860992432,2.250725030899048,2.0
2022-05-12 09:00:00,2022-05-13 09:00:00,24,-2.642158269882202,2.096752882003784,-5.522158145904541,4.26675271987915,-4.782158374786377,3.5767529010772705,-3.332158088684082,2.686753034591675,2.7
2022-05-12 09:00:00,2022-05-13 03:00:00,18,-0.82415771484375,2.702260732650757,-4.944157600402832,5.682260513305664,-3.564157724380493,5.012260913848877,-0.1341577172279358,2.372260808944702,2.9
2022-05-12 09:00:00,2022-05-12 12:00:00,3,-3.9080541133880615,3.706454992294312,-5.168054103851318,5.816454887390137,-4.688054084777832,5.026454925537109,-3.948054313659668,2.746455192565918,3.1
2022-05-12 09:00:00,2022-05-12 21:00:00,12,-1.5820873975753784,2.751274347305298,-5.512087345123291,5.311274528503418,-4.132087230682373,4.841274261474609,-0.6320874094963074,2.1612744331359863,3.6
2022-05-12 09:00:00,2022-05-12 15:00:00,6,-3.8310816287994394,3.3218774795532227,-4.791081428527832,6.191877365112305,-4.051081657409668,5.261877536773682,-4.091081619262695,2.6518774032592773,4.9
2022-05-12 09:00:00,2022-05-12 18:00:00,9,-2.219738721847534,2.485339403152466,-5.499738693237305,5.03533935546875,-4.349738597869873,4.985339164733887,-1.4997388124465942,1.975339412689209,5.3
2022-05-12 09:00:00,2022-05-13 00:00:00,15,-1.7137280702590942,2.469667911529541,-5.88372802734375,5.059668064117432,-4.743728160858154,4.449667930603027,-0.8137280344963074,2.049668073654175,3.4
2022-05-12 15:00:00,2022-05-12 21:00:00,6,-1.3326367139816284,2.451962947845459,-5.502636909484863,5.031962871551514,-4.092636585235596,4.531962871551514,-0.3226367235183716,2.071962833404541,3.6
2022-05-12 15:00:00,2022-05-12 18:00:00,3,-2.2224438190460205,2.4037060737609863,-5.832443714141846,4.773705959320068,-4.592443943023682,4.793705940246582,-1.3724437952041626,2.0137059688568115,5.3
2022-05-12 15:00:00,2022-05-13 12:00:00,21,-3.2989306449890137,2.6609325408935547,-4.208930492401123,4.260932445526123,-3.568930625915528,4.190932750701904,-3.578930616378784,2.650932550430298,3.7
2022-05-12 15:00:00,2022-05-13 03:00:00,12,-0.4600390493869781,2.660874128341675,-4.250039100646973,5.49087381362915,-2.720039129257202,4.750874042510986,0.0499609373509883,2.460874080657959,2.9
2022-05-12 15:00:00,2022-05-13 06:00:00,15,-0.3664477467536926,2.9309399127960205,-3.9464478492736816,6.380939960479736,-2.426447868347168,5.570940017700195,-0.2464477568864822,2.40093994140625,2.0
2022-05-12 15:00:00,2022-05-13 09:00:00,18,-3.4401562213897705,2.985400438308716,-6.63015604019165,3.945400476455689,-4.740156173706055,4.375400543212891,-3.170156240463257,3.225400447845459,2.7
2022-05-12 15:00:00,2022-05-13 15:00:00,24,-3.4863672256469727,2.8116235733032227,-4.766366958618164,4.151623725891113,-4.186367034912109,3.811623573303223,-3.156367301940918,2.401623487472534,3.6
2022-05-12 15:00:00,2022-05-13 00:00:00,9,-1.3153393268585205,2.4264941215515137,-5.53533935546875,4.886494159698486,-4.305339336395264,4.176494121551514,-0.53533935546875,2.1164941787719727,3.4
2022-05-12 21:00:00,2022-05-13 06:00:00,9,-0.6294457912445068,3.0116991996765137,-4.479445934295654,6.341699123382568,-2.889445781707764,5.731698989868164,-0.36944580078125,2.421699285507202,2.0
2022-05-12 21:00:00,2022-05-13 18:00:00,21,-2.2315845489501958,1.5547412633895874,-5.211584568023682,2.954741239547729,-4.541584491729736,2.664741277694702,-1.661584496498108,1.3747411966323853,4.1
2022-05-12 21:00:00,2022-05-13 15:00:00,18,-3.524533748626709,2.3240747451782227,-5.134533882141113,3.3340747356414795,-4.664533615112305,3.61407470703125,-3.424533605575561,1.9340747594833372,3.6
2022-05-12 21:00:00,2022-05-13 21:00:00,24,-1.3600854873657229,2.362656354904175,-5.110085487365723,4.482656478881836,-3.780085563659668,4.142656326293945,-0.7900854349136353,2.2026562690734863,3.3
2022-05-12 21:00:00,2022-05-13 00:00:00,3,-1.4819457530975342,2.3685572147369385,-5.721945762634277,4.95855712890625,-4.601945877075195,4.168557167053223,-0.6619458198547363,2.1785571575164795,3.4
2022-05-12 21:00:00,2022-05-13 09:00:00,12,-3.533764600753784,3.184269905090332,-6.853764533996582,3.824270009994507,-4.873764514923096,4.224269866943359,-3.273764610290528,3.2942700386047363,2.7
2022-05-12 21:00:00,2022-05-13 03:00:00,6,-0.5004443526268005,2.696279287338257,-4.600444316864014,5.496279239654541,-3.1004443168640137,4.856279373168945,0.1195556670427322,2.4562792778015137,2.9
2022-05-12 21:00:00,2022-05-13 12:00:00,15,-2.8473095893859863,2.212026357650757,-5.007309436798096,3.942026376724243,-4.247309684753418,3.7420263290405273,-3.2773096561431885,2.592026472091675,3.7
2022-05-13 03:00:00,2022-05-13 12:00:00,9,-3.764575242996216,2.4882519245147705,-5.774575233459473,3.968251943588257,-4.874575138092041,3.898252010345459,-3.964575290679932,2.828251838684082,3.7
2022-05-13 03:00:00,2022-05-13 18:00:00,15,-2.590268611907959,1.310671329498291,-5.960268497467041,2.1706714630126958,-5.220268726348877,2.690671443939209,-1.990268588066101,1.190671443939209,4.1
2022-05-13 03:00:00,2022-05-13 06:00:00,3,-1.0293262004852295,3.116391658782959,-5.109326362609863,6.596391677856445,-3.689326286315918,5.846391677856445,-0.559326171875,2.4563915729522705,2.0
2022-05-13 03:00:00,2022-05-13 15:00:00,12,-3.403671979904175,2.012265682220459,-5.783671855926514,3.6022655963897705,-4.803671836853027,3.292265653610229,-3.753671884536743,1.6222655773162842,3.6
2022-05-13 03:00:00,2022-05-13 09:00:00,6,-3.470456600189209,3.499094247817993,-6.680456638336182,5.149094104766846,-4.980456352233887,5.099094390869141,-3.3604564666748047,3.72909426689148,2.7
2022-05-13 03:00:00,2022-05-14 00:00:00,21,-1.1763720512390137,2.507126569747925,-4.946372032165527,4.937126636505127,-3.6163721084594727,4.717126369476318,-0.6663720607757568,2.207126379013061,2.3
2022-05-13 03:00:00,2022-05-13 21:00:00,18,-1.5022094249725342,2.323195695877075,-5.252209663391113,4.403195858001709,-4.052209377288818,4.043195724487305,-1.0822094678878784,2.1331958770751958,3.3
2022-05-13 03:00:00,2022-05-14 03:00:00,24,-1.2981274127960205,2.542819738388061,-5.26812744140625,5.192819595336914,-3.818127393722534,4.362819671630859,-0.8281274437904358,2.1628198623657227,2.4
2022-05-13 09:00:00,2022-05-14 00:00:00,15,-1.516811490058899,2.488520622253418,-6.096811294555664,5.488520622253418,-4.6068115234375,4.648520469665527,-0.4468115270137787,2.1985204219818115,2.3
2022-05-13 09:00:00,2022-05-14 06:00:00,21,-1.0393872261047363,2.668266534805298,-4.949387073516846,5.228266716003418,-3.329387187957764,4.778266429901123,-0.4893872141838074,2.3782665729522705,2.6
2022-05-13 09:00:00,2022-05-13 18:00:00,9,-2.2725415229797363,2.167236328125,-5.232541561126709,4.067236423492432,-4.272541522979736,3.847236394882202,-1.5725414752960205,1.667236328125,4.1
2022-05-13 09:00:00,2022-05-13 15:00:00,6,-3.6651880741119385,2.4685986042022705,-5.495187759399414,3.428598642349243,-4.705187797546387,3.128598690032959,-3.595187902450561,1.7185986042022705,3.6
2022-05-13 09:00:00,2022-05-13 12:00:00,3,-4.207561016082764,2.237238883972168,-6.167561054229736,3.35723876953125,-5.337561130523682,3.247238874435425,-3.947561025619507,2.2772388458251958,3.7
2022-05-13 09:00:00,2022-05-14 03:00:00,18,-1.2830688953399658,2.604924201965332,-5.593069076538086,4.894924163818359,-3.843068838119507,4.534924507141113,-1.023068904876709,2.424924373626709,2.4
2022-05-13 09:00:00,2022-05-13 21:00:00,12,-2.3362255096435547,2.525385856628418,-6.446225643157959,5.035385608673096,-4.986225605010986,4.515385627746582,-1.3262256383895874,2.205385684967041,3.3
2022-05-13 09:00:00,2022-05-14 09:00:00,24,-3.239069938659668,3.461596727371216,-5.399069786071777,5.691596508026123,-4.35906982421875,5.181596755981445,-3.0090699195861816,3.3415966033935547,2.3
2022-05-13 15:00:00,2022-05-14 06:00:00,15,-0.746838390827179,2.505851984024048,-4.606838226318359,5.245851993560791,-3.0468382835388184,4.875852108001709,0.0031616210471838,2.2658519744873047,2.6
2022-05-13 15:00:00,2022-05-14 09:00:00,18,-2.9638891220092773,3.5031981468200684,-5.083889007568359,5.813198089599609,-4.213889122009277,5.363198280334473,-2.8238892555236816,3.3231983184814453,2.3
2022-05-13 15:00:00,2022-05-14 03:00:00,12,-1.0498461723327637,2.3505663871765137,-5.319846153259277,4.970566272735596,-3.74984622001648,4.900566577911377,-0.8098461627960205,2.1705663204193115,2.4
2022-05-13 15:00:00,2022-05-14 00:00:00,9,-1.1965746879577637,2.5708398818969727,-5.406574726104736,5.620840072631836,-4.056574821472168,4.960839748382568,-0.3865747153759002,2.1908397674560547,2.3
2022-05-13 15:00:00,2022-05-13 21:00:00,6,-1.503076195716858,2.5877928733825684,-6.043076038360596,5.847793102264404,-4.703076362609863,5.26779317855835,-1.1230762004852295,2.297792911529541,3.3
2022-05-13 15:00:00,2022-05-14 12:00:00,21,-3.574145555496216,3.624213933944702,-5.064145565032959,5.814213752746582,-4.3741455078125,5.264214038848877,-3.6641454696655273,3.254213809967041,2.3
2022-05-13 15:00:00,2022-05-13 18:00:00,3,-1.9212231636047363,2.676262140274048,-5.211223125457764,5.35626220703125,-4.121222972869873,4.766262054443359,-1.3612231016159058,1.9862622022628784,4.1
2022-05-13 15:00:00,2022-05-14 15:00:00,24,-3.3252856731414795,3.822045803070069,-4.815285682678223,6.602046012878418,-3.995285749435425,5.382045745849609,-3.3152856826782227,3.2020459175109863,4.5
2022-05-13 21:00:00,2022-05-14 12:00:00,15,-3.772102117538452,3.557016611099243,-5.172101974487305,5.447016716003418,-4.632102012634277,4.957016468048096,-3.432101964950561,3.057016611099243,2.3
2022-05-13 21:00:00,2022-05-14 09:00:00,12,-3.1456494331359863,3.4409496784210205,-4.995649337768555,5.280949592590332,-4.095649242401123,4.970949649810791,-2.7656493186950684,3.230949640274048,2.3
2022-05-13 21:00:00,2022-05-14 21:00:00,24,-2.1266772747039795,2.964274883270264,-6.096677303314209,5.764275074005127,-4.606677055358887,5.104274749755859,-1.1166772842407229,2.374274969100952,3.6
2022-05-13 21:00:00,2022-05-14 00:00:00,3,-0.5612329244613647,2.242192268371582,-4.391232967376709,5.09219217300415,-2.961232900619507,4.762192249298096,-0.011232909746468,2.022192478179932,2.3
2022-05-13 21:00:00,2022-05-14 06:00:00,9,-0.7595165967941284,2.565371036529541,-4.019516468048096,5.175371170043945,-2.449516534805298,4.685370922088623,-0.1895166039466858,2.405371189117432,2.6
2022-05-13 21:00:00,2022-05-14 03:00:00,6,-0.6445165872573853,2.183676719665528,-4.144516468048096,4.983676910400391,-2.7345166206359863,4.633676528930664,-0.5845165848731995,2.193676710128784,2.4
2022-05-13 21:00:00,2022-05-14 18:00:00,21,-2.4774439334869385,3.1764769554138184,-5.587443828582764,6.216476917266846,-4.437443733215332,5.166477203369141,-1.507443904876709,2.446476936340332,4.7
2022-05-13 21:00:00,2022-05-14 15:00:00,18,-3.163583993911743,4.09420919418335,-4.793583869934082,6.724208831787109,-3.923583984375,5.384209156036377,-3.103584051132202,2.9842090606689453,4.5
2022-05-14 03:00:00,2022-05-14 15:00:00,12,-3.2403125762939453,3.8311400413513184,-4.54031229019165,6.48114013671875,-3.7803125381469727,5.341140270233154,-3.3203125,2.991140127182007,4.5
2022-05-14 03:00:00,2022-05-14 21:00:00,18,-2.12255859375,2.867690324783325,-6.172558784484863,5.637690544128418,-4.762558460235596,5.167690277099609,-1.1625585556030271,2.367690324783325,3.6
2022-05-14 03:00:00,2022-05-14 18:00:00,15,-2.587085008621216,2.980356454849243,-5.8870849609375,6.21035623550415,-4.927084922790527,5.140356540679932,-1.7770849466323853,2.4703564643859863,4.7
2022-05-14 03:00:00,2022-05-14 06:00:00,3,-0.6086035370826721,2.6183300018310547,-3.888603448867798,5.398330211639404,-2.288603544235229,4.848330020904541,-0.1186035126447677,2.5183300971984863,2.6
2022-05-14 03:00:00,2022-05-14 12:00:00,9,-3.5919556617736816,3.42230224609375,-5.131955623626709,5.502302169799805,-4.511955738067627,5.112302303314209,-3.461955547332764,3.182302236557007,2.3
2022-05-14 03:00:00,2022-05-15 03:00:00,24,-1.0844433307647705,2.5965404510498047,-4.944443225860596,5.076540470123291,-3.454443454742432,4.386540412902832,-0.6944433450698853,2.196540594100952,2.8
2022-05-14 03:00:00,2022-05-15 00:00:00,21,-0.9793896675109864,2.644296884536743,-5.46938943862915,5.284296989440918,-4.049389839172363,4.454297065734863,0.0606103502213954,2.104296922683716,3.5
2022-05-14 03:00:00,2022-05-14 09:00:00,6,-2.828542470932007,3.3847241401672363,-4.56854248046875,5.554724216461182,-3.928542375564575,5.274724006652832,-2.6485424041748047,3.204724073410034,2.3
2022-05-14 09:00:00,2022-05-14 21:00:00,12,-1.9847973585128784,2.7920727729797363,-6.264797210693359,5.452072620391846,-4.794797420501709,5.002072811126709,-0.9947973489761353,2.262072801589966,3.6
2022-05-14 09:00:00,2022-05-14 12:00:00,3,-3.417739152908325,3.427048444747925,-4.637739181518555,5.5070481300354,-4.167739391326904,5.127048492431641,-3.297739267349243,3.087048292160034,2.3
2022-05-14 09:00:00,2022-05-15 00:00:00,15,-0.7897094488143921,2.430502891540528,-5.199709415435791,4.61050271987915,-3.60970950126648,4.340502738952637,-0.2997094690799713,2.270503044128418,3.5
2022-05-14 09:00:00,2022-05-14 18:00:00,9,-2.4759106636047363,2.725583553314209,-5.575910568237305,5.645583629608154,-4.485910415649414,5.225583553314209,-1.9259105920791624,2.2555835247039795,4.7
2022-05-14 09:00:00,2022-05-14 15:00:00,6,-3.1511058807373047,3.494692325592041,-4.511106014251709,6.054692268371582,-3.831105947494507,5.254692554473877,-3.441105842590332,2.8946924209594727,4.5
2022-05-14 09:00:00,2022-05-15 09:00:00,24,-3.16973876953125,2.577573299407959,-5.619738578796387,3.317573308944702,-4.789738655090332,2.8475732803344727,-2.8397388458251958,2.267573356628418,1.9
2022-05-14 09:00:00,2022-05-15 06:00:00,21,-1.166469693183899,2.2980077266693115,-5.356469631195068,3.158007860183716,-3.2864696979522705,3.008007764816284,-0.4964697360992431,2.158007860183716,2.3
2022-05-14 09:00:00,2022-05-15 03:00:00,18,-0.9457201957702636,2.3897509574890137,-4.515720367431641,4.179750919342041,-3.115720272064209,3.9097509384155273,-0.4157202243804931,2.1397509574890137,2.8
2022-05-14 15:00:00,2022-05-15 09:00:00,18,-3.340649366378784,1.9650561809539795,-5.770649433135986,2.565056085586548,-4.970649242401123,2.355056047439575,-2.860649347305298,1.9850561618804927,1.9
2022-05-14 15:00:00,2022-05-15 15:00:00,24,-3.398989200592041,2.227346181869507,-4.598989486694336,3.327346086502075,-4.048989295959473,3.327346086502075,-3.528989315032959,1.6973462104797363,5.0
2022-05-14 15:00:00,2022-05-15 06:00:00,15,-1.0309741497039795,2.1756932735443115,-5.480974197387695,3.0656933784484863,-3.760974168777466,2.7456934452056885,-0.5509741306304932,2.025693416595459,2.3
2022-05-14 15:00:00,2022-05-15 03:00:00,12,-0.821337878704071,2.278264045715332,-4.961338043212891,3.918264150619507,-3.3913378715515137,3.958264112472534,-0.3513378798961639,2.0782642364501958,2.8
2022-05-14 15:00:00,2022-05-14 21:00:00,6,-1.9390869140625,2.7504003047943115,-6.009087085723877,5.390400409698486,-4.519086837768555,4.910400390625,-1.0790868997573853,2.160400390625,3.6
2022-05-14 15:00:00,2022-05-15 12:00:00,21,-3.933515548706055,2.255466222763061,-4.723515510559082,3.685466289520264,-4.683515548706055,2.795466423034668,-4.093515396118164,1.3954663276672363,2.2
2022-05-14 15:00:00,2022-05-15 00:00:00,9,-0.957663595676422,2.2872681617736816,-5.127663612365723,4.487267971038818,-3.597663640975952,4.207268238067627,-0.1876635700464248,2.127268075942993,3.5
